epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
264,172.719,0.64595,0.91999,0.5649,0.87996,0.81725,0.76905,0.81708,0.61061,0.80371,0.75631,0.7939,0.51966,0.97185,2.07109,0.89546,1.0464,0.00095852,0.00095852,0.00095852
265,173.301,0.66036,1.00893,0.56401,0.88014,0.81725,0.76905,0.81708,0.61061,0.80371,0.75631,0.7939,0.51966,0.97185,2.07109,0.89546,1.0464,0.00095456,0.00095456,0.00095456
266,173.859,0.67177,0.94957,0.60816,0.89919,0.81725,0.76905,0.81708,0.61061,0.80371,0.75631,0.7939,0.51966,0.97185,2.07109,0.89546,1.0464,0.0009506,0.0009506,0.0009506
267,174.403,0.728,1.24888,0.61094,0.90661,0.81725,0.76905,0.81708,0.61061,0.80371,0.75631,0.7939,0.51966,0.97185,2.07109,0.89546,1.0464,0.00094664,0.00094664,0.00094664
268,175.025,0.66178,1.08942,0.56475,0.88923,0.76398,0.7707,0.81613,0.58823,0.75135,0.75796,0.78439,0.50037,1.04086,2.15247,0.89764,1.07395,0.00094268,0.00094268,0.00094268
269,175.577,0.64439,0.93015,0.55742,0.87589,0.76398,0.7707,0.81613,0.58823,0.75135,0.75796,0.78439,0.50037,1.04086,2.15247,0.89764,1.07395,0.00093872,0.00093872,0.00093872
270,176.252,0.68794,0.92748,0.58489,0.88278,0.76398,0.7707,0.81613,0.58823,0.75135,0.75796,0.78439,0.50037,1.04086,2.15247,0.89764,1.07395,0.00093476,0.00093476,0.00093476
271,176.928,0.71465,1.19851,0.61625,0.88717,0.76398,0.7707,0.81613,0.58823,0.75135,0.75796,0.78439,0.50037,1.04086,2.15247,0.89764,1.07395,0.0009308,0.0009308,0.0009308
272,177.745,0.64723,0.92149,0.56435,0.87726,0.71734,0.84076,0.82247,0.5947,0.75696,0.74522,0.78493,0.49939,1.00427,2.15171,0.897,1.05198,0.00092684,0.00092684,0.00092684
273,178.365,0.63504,1.00247,0.55202,0.8683,0.71734,0.84076,0.82247,0.5947,0.75696,0.74522,0.78493,0.49939,1.00427,2.15171,0.897,1.05198,0.00092288,0.00092288,0.00092288
274,179.191,0.64037,0.96135,0.56515,0.8872,0.71734,0.84076,0.82247,0.5947,0.75696,0.74522,0.78493,0.49939,1.00427,2.15171,0.897,1.05198,0.00091892,0.00091892,0.00091892
275,179.847,0.69202,1.04679,0.58376,0.87899,0.71734,0.84076,0.82247,0.5947,0.75696,0.74522,0.78493,0.49939,1.00427,2.15171,0.897,1.05198,0.00091496,0.00091496,0.00091496
276,180.546,0.64846,0.96807,0.55924,0.87076,0.76119,0.78981,0.82217,0.60979,0.73753,0.77707,0.79846,0.50934,0.96578,2.13387,0.88845,1.03727,0.000911,0.000911,0.000911
277,181.184,0.62639,0.9062,0.56486,0.89882,0.76119,0.78981,0.82217,0.60979,0.73753,0.77707,0.79846,0.50934,0.96578,2.13387,0.88845,1.03727,0.00090704,0.00090704,0.00090704
278,181.844,0.67278,1.00342,0.62615,0.86569,0.76119,0.78981,0.82217,0.60979,0.73753,0.77707,0.79846,0.50934,0.96578,2.13387,0.88845,1.03727,0.00090308,0.00090308,0.00090308
279,182.519,0.68983,1.00914,0.59285,0.88971,0.76119,0.78981,0.82217,0.60979,0.73753,0.77707,0.79846,0.50934,0.96578,2.13387,0.88845,1.03727,0.00089912,0.00089912,0.00089912
280,183.175,0.59206,0.85715,0.57601,0.88606,0.76421,0.82803,0.84346,0.62798,0.75148,0.81529,0.82924,0.52324,0.95979,2.06374,0.88406,1.03111,0.00089516,0.00089516,0.00089516
281,183.919,0.65423,1.01448,0.62732,0.87417,0.76421,0.82803,0.84346,0.62798,0.75148,0.81529,0.82924,0.52324,0.95979,2.06374,0.88406,1.03111,0.0008912,0.0008912,0.0008912
282,184.661,0.66317,0.9885,0.56305,0.8836,0.76421,0.82803,0.84346,0.62798,0.75148,0.81529,0.82924,0.52324,0.95979,2.06374,0.88406,1.03111,0.00088724,0.00088724,0.00088724
283,185.449,0.63787,0.92694,0.58036,0.87877,0.76421,0.82803,0.84346,0.62798,0.75148,0.81529,0.82924,0.52324,0.95979,2.06374,0.88406,1.03111,0.00088328,0.00088328,0.00088328
284,186.266,0.731,1.11768,0.61527,0.90624,0.7694,0.78981,0.83281,0.6139,0.74794,0.79618,0.82215,0.52084,1.01325,2.03621,0.90418,1.03015,0.00087932,0.00087932,0.00087932
285,186.967,0.67346,1.00483,0.57981,0.87165,0.7694,0.78981,0.83281,0.6139,0.74794,0.79618,0.82215,0.52084,1.01325,2.03621,0.90418,1.03015,0.00087536,0.00087536,0.00087536
286,187.757,0.6766,1.09313,0.58043,0.87991,0.7694,0.78981,0.83281,0.6139,0.74794,0.79618,0.82215,0.52084,1.01325,2.03621,0.90418,1.03015,0.0008714,0.0008714,0.0008714
287,188.336,0.65666,1.06735,0.58646,0.90227,0.7694,0.78981,0.83281,0.6139,0.74794,0.79618,0.82215,0.52084,1.01325,2.03621,0.90418,1.03015,0.00086744,0.00086744,0.00086744
288,188.919,0.6654,0.98799,0.57018,0.87597,0.79913,0.7707,0.82242,0.58501,0.79221,0.76433,0.82774,0.51191,1.08113,1.97078,0.92878,1.03811,0.00086348,0.00086348,0.00086348
289,189.459,0.67095,0.79914,0.5827,0.90253,0.79913,0.7707,0.82242,0.58501,0.79221,0.76433,0.82774,0.51191,1.08113,1.97078,0.92878,1.03811,0.00085952,0.00085952,0.00085952
290,190.039,0.68175,0.9309,0.55603,0.88562,0.79913,0.7707,0.82242,0.58501,0.79221,0.76433,0.82774,0.51191,1.08113,1.97078,0.92878,1.03811,0.00085556,0.00085556,0.00085556
291,190.609,0.66655,0.98544,0.59117,0.88349,0.79913,0.7707,0.82242,0.58501,0.79221,0.76433,0.82774,0.51191,1.08113,1.97078,0.92878,1.03811,0.0008516,0.0008516,0.0008516
292,191.183,0.66047,0.91159,0.57406,0.90146,0.77237,0.75159,0.81718,0.59729,0.79598,0.74522,0.81309,0.5072,1.01987,1.87643,0.93629,1.01626,0.00084764,0.00084764,0.00084764
293,191.794,0.68152,1.05155,0.57007,0.8869,0.77237,0.75159,0.81718,0.59729,0.79598,0.74522,0.81309,0.5072,1.01987,1.87643,0.93629,1.01626,0.00084368,0.00084368,0.00084368
294,192.416,0.65974,0.93973,0.57338,0.86988,0.77237,0.75159,0.81718,0.59729,0.79598,0.74522,0.81309,0.5072,1.01987,1.87643,0.93629,1.01626,0.00083972,0.00083972,0.00083972
295,193.002,0.63542,0.90665,0.56202,0.86683,0.77237,0.75159,0.81718,0.59729,0.79598,0.74522,0.81309,0.5072,1.01987,1.87643,0.93629,1.01626,0.00083576,0.00083576,0.00083576
296,193.65,0.66407,1.00276,0.57974,0.87354,0.80511,0.71975,0.81966,0.61115,0.80511,0.71975,0.80408,0.52302,0.96043,1.8567,0.948,1.00401,0.0008318,0.0008318,0.0008318
297,194.217,0.63694,0.95959,0.56304,0.86114,0.80511,0.71975,0.81966,0.61115,0.80511,0.71975,0.80408,0.52302,0.96043,1.8567,0.948,1.00401,0.00082784,0.00082784,0.00082784
298,194.787,0.61339,0.96849,0.5595,0.88618,0.80511,0.71975,0.81966,0.61115,0.80511,0.71975,0.80408,0.52302,0.96043,1.8567,0.948,1.00401,0.00082388,0.00082388,0.00082388
299,195.402,0.68685,1.01765,0.55984,0.8847,0.80511,0.71975,0.81966,0.61115,0.80511,0.71975,0.80408,0.52302,0.96043,1.8567,0.948,1.00401,0.00081992,0.00081992,0.00081992
300,196.055,0.7614,1.22139,0.62797,0.90272,0.82854,0.71338,0.81254,0.58955,0.81721,0.71193,0.8002,0.5198,0.99151,1.92418,0.92335,1.04819,0.00081596,0.00081596,0.00081596
301,196.608,0.64968,1.04162,0.61865,0.91717,0.82854,0.71338,0.81254,0.58955,0.81721,0.71193,0.8002,0.5198,0.99151,1.92418,0.92335,1.04819,0.000812,0.000812,0.000812
302,197.18,0.62797,0.97298,0.54806,0.87911,0.82854,0.71338,0.81254,0.58955,0.81721,0.71193,0.8002,0.5198,0.99151,1.92418,0.92335,1.04819,0.00080804,0.00080804,0.00080804
303,197.993,0.67157,1.05825,0.62271,0.86048,0.82854,0.71338,0.81254,0.58955,0.81721,0.71193,0.8002,0.5198,0.99151,1.92418,0.92335,1.04819,0.00080408,0.00080408,0.00080408
304,198.58,0.62159,0.93793,0.55019,0.87942,0.8287,0.70064,0.81344,0.58566,0.82074,0.69989,0.79148,0.51643,0.99897,1.90443,0.92719,1.06454,0.00080012,0.00080012,0.00080012
305,199.169,0.59142,0.86042,0.5306,0.86421,0.8287,0.70064,0.81344,0.58566,0.82074,0.69989,0.79148,0.51643,0.99897,1.90443,0.92719,1.06454,0.00079616,0.00079616,0.00079616
306,199.794,0.67817,1.07458,0.5804,0.887,0.8287,0.70064,0.81344,0.58566,0.82074,0.69989,0.79148,0.51643,0.99897,1.90443,0.92719,1.06454,0.0007922,0.0007922,0.0007922
307,200.53,0.61397,1.03863,0.53857,0.85782,0.8287,0.70064,0.81344,0.58566,0.82074,0.69989,0.79148,0.51643,0.99897,1.90443,0.92719,1.06454,0.00078824,0.00078824,0.00078824
308,201.322,0.67588,1.1178,0.58595,0.87657,0.73966,0.79618,0.82085,0.60438,0.80076,0.74237,0.81368,0.52547,0.95126,1.81816,0.92667,1.02912,0.00078428,0.00078428,0.00078428
309,202.107,0.61118,0.99872,0.53137,0.85613,0.73966,0.79618,0.82085,0.60438,0.80076,0.74237,0.81368,0.52547,0.95126,1.81816,0.92667,1.02912,0.00078032,0.00078032,0.00078032
310,202.879,0.60368,0.8582,0.53045,0.88721,0.73966,0.79618,0.82085,0.60438,0.80076,0.74237,0.81368,0.52547,0.95126,1.81816,0.92667,1.02912,0.00077636,0.00077636,0.00077636
311,203.505,0.64372,0.94181,0.5628,0.88411,0.73966,0.79618,0.82085,0.60438,0.80076,0.74237,0.81368,0.52547,0.95126,1.81816,0.92667,1.02912,0.0007724,0.0007724,0.0007724
312,204.123,0.59114,0.94256,0.5393,0.86407,0.80554,0.75159,0.81868,0.60998,0.79871,0.74522,0.81161,0.52528,0.92955,1.81316,0.91863,1.01894,0.00076844,0.00076844,0.00076844
313,204.715,0.57342,0.8017,0.52572,0.85764,0.80554,0.75159,0.81868,0.60998,0.79871,0.74522,0.81161,0.52528,0.92955,1.81316,0.91863,1.01894,0.00076448,0.00076448,0.00076448
314,205.261,0.56947,0.80846,0.53506,0.85697,0.80554,0.75159,0.81868,0.60998,0.79871,0.74522,0.81161,0.52528,0.92955,1.81316,0.91863,1.01894,0.00076052,0.00076052,0.00076052
315,205.831,0.56533,0.82229,0.5156,0.85398,0.80554,0.75159,0.81868,0.60998,0.79871,0.74522,0.81161,0.52528,0.92955,1.81316,0.91863,1.01894,0.00075656,0.00075656,0.00075656
316,206.473,0.60106,0.90197,0.54567,0.874,0.82705,0.73248,0.81514,0.60709,0.81792,0.71338,0.79944,0.52682,0.90715,1.82102,0.91918,1.01682,0.0007526,0.0007526,0.0007526
317,207.285,0.62094,0.91327,0.5408,0.8656,0.82705,0.73248,0.81514,0.60709,0.81792,0.71338,0.79944,0.52682,0.90715,1.82102,0.91918,1.01682,0.00074864,0.00074864,0.00074864
318,208.078,0.58346,0.92806,0.52145,0.85465,0.82705,0.73248,0.81514,0.60709,0.81792,0.71338,0.79944,0.52682,0.90715,1.82102,0.91918,1.01682,0.00074468,0.00074468,0.00074468
319,208.998,0.74718,1.13954,0.62344,0.87895,0.82705,0.73248,0.81514,0.60709,0.81792,0.71338,0.79944,0.52682,0.90715,1.82102,0.91918,1.01682,0.00074072,0.00074072,0.00074072
320,209.57,0.58223,0.85692,0.5387,0.86144,0.80784,0.75159,0.81695,0.60268,0.79166,0.74522,0.79694,0.53234,0.93312,1.824,0.91392,1.03501,0.00073676,0.00073676,0.00073676
321,210.24,0.6183,0.89645,0.5563,0.86347,0.80784,0.75159,0.81695,0.60268,0.79166,0.74522,0.79694,0.53234,0.93312,1.824,0.91392,1.03501,0.0007328,0.0007328,0.0007328
322,210.835,0.54149,0.76564,0.51094,0.85117,0.80784,0.75159,0.81695,0.60268,0.79166,0.74522,0.79694,0.53234,0.93312,1.824,0.91392,1.03501,0.00072884,0.00072884,0.00072884
323,211.451,0.56731,0.86279,0.51372,0.85317,0.80784,0.75159,0.81695,0.60268,0.79166,0.74522,0.79694,0.53234,0.93312,1.824,0.91392,1.03501,0.00072488,0.00072488,0.00072488
324,212.018,0.58729,0.81566,0.51579,0.87187,0.7327,0.82061,0.81543,0.59382,0.80841,0.71975,0.79123,0.52732,0.95119,1.84996,0.90655,1.04558,0.00072092,0.00072092,0.00072092
325,212.599,0.57468,0.86769,0.5127,0.86326,0.7327,0.82061,0.81543,0.59382,0.80841,0.71975,0.79123,0.52732,0.95119,1.84996,0.90655,1.04558,0.00071696,0.00071696,0.00071696
326,213.133,0.59901,0.91085,0.58663,0.89486,0.7327,0.82061,0.81543,0.59382,0.80841,0.71975,0.79123,0.52732,0.95119,1.84996,0.90655,1.04558,0.000713,0.000713,0.000713
327,213.683,0.59416,0.83476,0.52739,0.86592,0.7327,0.82061,0.81543,0.59382,0.80841,0.71975,0.79123,0.52732,0.95119,1.84996,0.90655,1.04558,0.00070904,0.00070904,0.00070904
328,214.238,0.5695,0.79289,0.56346,0.89554,0.79925,0.76075,0.81916,0.60099,0.78586,0.74802,0.79134,0.53135,0.94435,1.84803,0.90901,1.04914,0.00070508,0.00070508,0.00070508
329,214.808,0.63709,0.86615,0.5452,0.8759,0.79925,0.76075,0.81916,0.60099,0.78586,0.74802,0.79134,0.53135,0.94435,1.84803,0.90901,1.04914,0.00070112,0.00070112,0.00070112
330,215.357,0.63179,0.98106,0.55728,0.86389,0.79925,0.76075,0.81916,0.60099,0.78586,0.74802,0.79134,0.53135,0.94435,1.84803,0.90901,1.04914,0.00069716,0.00069716,0.00069716
331,215.967,0.64351,0.98859,0.55182,0.8692,0.79925,0.76075,0.81916,0.60099,0.78586,0.74802,0.79134,0.53135,0.94435,1.84803,0.90901,1.04914,0.0006932,0.0006932,0.0006932
332,216.566,0.68283,0.9529,0.54614,0.87938,0.8107,0.76378,0.82191,0.60722,0.79723,0.75129,0.79844,0.52607,0.95081,1.83083,0.9017,1.05838,0.00068924,0.00068924,0.00068924
333,217.352,0.65901,1.03608,0.56174,0.87323,0.8107,0.76378,0.82191,0.60722,0.79723,0.75129,0.79844,0.52607,0.95081,1.83083,0.9017,1.05838,0.00068528,0.00068528,0.00068528
334,217.922,0.64254,0.94572,0.54103,0.85745,0.8107,0.76378,0.82191,0.60722,0.79723,0.75129,0.79844,0.52607,0.95081,1.83083,0.9017,1.05838,0.00068132,0.00068132,0.00068132
335,218.495,0.60774,0.83913,0.52172,0.86073,0.8107,0.76378,0.82191,0.60722,0.79723,0.75129,0.79844,0.52607,0.95081,1.83083,0.9017,1.05838,0.00067736,0.00067736,0.00067736
336,219.056,0.59499,0.85129,0.5341,0.86764,0.76218,0.78981,0.81133,0.60959,0.76218,0.78981,0.80647,0.52463,0.97636,1.861,0.89041,1.0735,0.0006734,0.0006734,0.0006734
337,219.794,0.63043,0.93933,0.5542,0.87981,0.76218,0.78981,0.81133,0.60959,0.76218,0.78981,0.80647,0.52463,0.97636,1.861,0.89041,1.0735,0.00066944,0.00066944,0.00066944
338,220.425,0.61208,0.99238,0.5357,0.86606,0.76218,0.78981,0.81133,0.60959,0.76218,0.78981,0.80647,0.52463,0.97636,1.861,0.89041,1.0735,0.00066548,0.00066548,0.00066548
339,221.027,0.61826,0.9785,0.52928,0.88809,0.76218,0.78981,0.81133,0.60959,0.76218,0.78981,0.80647,0.52463,0.97636,1.861,0.89041,1.0735,0.00066152,0.00066152,0.00066152
340,221.636,0.62373,1.02035,0.5552,0.86033,0.75855,0.78344,0.81665,0.60842,0.76919,0.78981,0.80709,0.53205,0.99617,1.82597,0.90118,1.06955,0.00065756,0.00065756,0.00065756
341,222.248,0.58778,0.8364,0.54491,0.84436,0.75855,0.78344,0.81665,0.60842,0.76919,0.78981,0.80709,0.53205,0.99617,1.82597,0.90118,1.06955,0.0006536,0.0006536,0.0006536
342,222.859,0.65967,0.94846,0.57657,0.86498,0.75855,0.78344,0.81665,0.60842,0.76919,0.78981,0.80709,0.53205,0.99617,1.82597,0.90118,1.06955,0.00064964,0.00064964,0.00064964
343,223.574,0.61236,0.89118,0.54998,0.86698,0.75855,0.78344,0.81665,0.60842,0.76919,0.78981,0.80709,0.53205,0.99617,1.82597,0.90118,1.06955,0.00064568,0.00064568,0.00064568
344,224.204,0.56298,0.78065,0.51322,0.87122,0.76988,0.76433,0.81088,0.61667,0.80446,0.74522,0.8121,0.52789,0.95721,1.7561,0.90625,1.0371,0.00064172,0.00064172,0.00064172
345,224.831,0.64289,1.02557,0.58173,0.86137,0.76988,0.76433,0.81088,0.61667,0.80446,0.74522,0.8121,0.52789,0.95721,1.7561,0.90625,1.0371,0.00063776,0.00063776,0.00063776
346,225.562,0.58268,0.84058,0.53901,0.85807,0.76988,0.76433,0.81088,0.61667,0.80446,0.74522,0.8121,0.52789,0.95721,1.7561,0.90625,1.0371,0.0006338,0.0006338,0.0006338
347,226.166,0.56003,0.80756,0.50124,0.86302,0.76988,0.76433,0.81088,0.61667,0.80446,0.74522,0.8121,0.52789,0.95721,1.7561,0.90625,1.0371,0.00062984,0.00062984,0.00062984
348,226.784,0.55008,0.7371,0.4934,0.85641,0.87349,0.6879,0.82201,0.62582,0.8141,0.72522,0.81259,0.54288,0.90712,1.72047,0.89691,1.01456,0.00062588,0.00062588,0.00062588
349,227.501,0.53519,0.79559,0.49739,0.85618,0.87349,0.6879,0.82201,0.62582,0.8141,0.72522,0.81259,0.54288,0.90712,1.72047,0.89691,1.01456,0.00062192,0.00062192,0.00062192
350,228.349,0.63866,0.95056,0.55158,0.85474,0.87349,0.6879,0.82201,0.62582,0.8141,0.72522,0.81259,0.54288,0.90712,1.72047,0.89691,1.01456,0.00061796,0.00061796,0.00061796
351,229.129,0.57166,0.91952,0.51769,0.88294,0.87349,0.6879,0.82201,0.62582,0.8141,0.72522,0.81259,0.54288,0.90712,1.72047,0.89691,1.01456,0.000614,0.000614,0.000614
352,229.856,0.611,0.93069,0.52742,0.86286,0.74972,0.78228,0.81545,0.61864,0.859,0.67516,0.80413,0.54425,0.91756,1.77294,0.88693,1.03306,0.00061004,0.00061004,0.00061004
353,230.452,0.61007,0.86445,0.55062,0.86604,0.74972,0.78228,0.81545,0.61864,0.859,0.67516,0.80413,0.54425,0.91756,1.77294,0.88693,1.03306,0.00060608,0.00060608,0.00060608
354,231.027,0.55862,0.82227,0.49699,0.84486,0.74972,0.78228,0.81545,0.61864,0.859,0.67516,0.80413,0.54425,0.91756,1.77294,0.88693,1.03306,0.00060212,0.00060212,0.00060212
355,231.626,0.64467,0.9841,0.5349,0.87324,0.74972,0.78228,0.81545,0.61864,0.859,0.67516,0.80413,0.54425,0.91756,1.77294,0.88693,1.03306,0.00059816,0.00059816,0.00059816
356,232.246,0.62628,0.97682,0.54657,0.84743,0.78683,0.75159,0.82327,0.6109,0.77867,0.74522,0.80087,0.53944,0.94501,1.83532,0.8903,1.05479,0.0005942,0.0005942,0.0005942
357,232.869,0.62915,0.95733,0.53817,0.85436,0.78683,0.75159,0.82327,0.6109,0.77867,0.74522,0.80087,0.53944,0.94501,1.83532,0.8903,1.05479,0.00059024,0.00059024,0.00059024
358,233.519,0.58188,0.92189,0.52265,0.84243,0.78683,0.75159,0.82327,0.6109,0.77867,0.74522,0.80087,0.53944,0.94501,1.83532,0.8903,1.05479,0.00058628,0.00058628,0.00058628
359,234.089,0.61189,0.94618,0.52304,0.86006,0.78683,0.75159,0.82327,0.6109,0.77867,0.74522,0.80087,0.53944,0.94501,1.83532,0.8903,1.05479,0.00058232,0.00058232,0.00058232
360,234.847,0.5754,0.87825,0.50959,0.85482,0.78034,0.76934,0.81368,0.61446,0.78034,0.76934,0.80394,0.53915,0.96055,1.84998,0.89184,1.06408,0.00057836,0.00057836,0.00057836
361,235.63,0.5993,0.88277,0.52012,0.8535,0.78034,0.76934,0.81368,0.61446,0.78034,0.76934,0.80394,0.53915,0.96055,1.84998,0.89184,1.06408,0.0005744,0.0005744,0.0005744
362,236.29,0.61226,0.87781,0.56012,0.89095,0.78034,0.76934,0.81368,0.61446,0.78034,0.76934,0.80394,0.53915,0.96055,1.84998,0.89184,1.06408,0.00057044,0.00057044,0.00057044
363,236.86,0.54691,0.77382,0.49537,0.84444,0.78034,0.76934,0.81368,0.61446,0.78034,0.76934,0.80394,0.53915,0.96055,1.84998,0.89184,1.06408,0.00056648,0.00056648,0.00056648
364,237.467,0.6025,0.86824,0.51657,0.87188,0.74821,0.79493,0.81317,0.623,0.7542,0.8013,0.80725,0.53138,0.91702,1.77134,0.88258,1.03273,0.00056252,0.00056252,0.00056252
365,238.076,0.58639,0.93074,0.52274,0.8731,0.74821,0.79493,0.81317,0.623,0.7542,0.8013,0.80725,0.53138,0.91702,1.77134,0.88258,1.03273,0.00055856,0.00055856,0.00055856
366,238.582,0.54922,0.7803,0.61746,0.89648,0.74821,0.79493,0.81317,0.623,0.7542,0.8013,0.80725,0.53138,0.91702,1.77134,0.88258,1.03273,0.0005546,0.0005546,0.0005546
367,239.269,0.57586,0.90442,0.55162,0.87322,0.74821,0.79493,0.81317,0.623,0.7542,0.8013,0.80725,0.53138,0.91702,1.77134,0.88258,1.03273,0.00055064,0.00055064,0.00055064
368,239.876,0.63688,0.93405,0.53897,0.86086,0.85055,0.75159,0.81938,0.62747,0.84334,0.74522,0.81109,0.5341,0.89148,1.7523,0.87295,1.01565,0.00054668,0.00054668,0.00054668
369,240.496,0.60685,0.89271,0.55573,0.84591,0.85055,0.75159,0.81938,0.62747,0.84334,0.74522,0.81109,0.5341,0.89148,1.7523,0.87295,1.01565,0.00054272,0.00054272,0.00054272
370,241.22,0.57063,0.85076,0.51318,0.87081,0.85055,0.75159,0.81938,0.62747,0.84334,0.74522,0.81109,0.5341,0.89148,1.7523,0.87295,1.01565,0.00053876,0.00053876,0.00053876
371,241.775,0.54514,0.7832,0.49427,0.85495,0.85055,0.75159,0.81938,0.62747,0.84334,0.74522,0.81109,0.5341,0.89148,1.7523,0.87295,1.01565,0.0005348,0.0005348,0.0005348
372,242.403,0.59921,0.93561,0.51195,0.84746,0.8081,0.78344,0.82643,0.62853,0.80128,0.77707,0.80936,0.53899,0.88954,1.75054,0.86969,1.01318,0.00053084,0.00053084,0.00053084
373,242.972,0.54617,0.80751,0.50258,0.85909,0.8081,0.78344,0.82643,0.62853,0.80128,0.77707,0.80936,0.53899,0.88954,1.75054,0.86969,1.01318,0.00052688,0.00052688,0.00052688
374,243.535,0.61639,0.96087,0.51254,0.87484,0.8081,0.78344,0.82643,0.62853,0.80128,0.77707,0.80936,0.53899,0.88954,1.75054,0.86969,1.01318,0.00052292,0.00052292,0.00052292
375,244.113,0.64939,1.02954,0.54585,0.88149,0.8081,0.78344,0.82643,0.62853,0.80128,0.77707,0.80936,0.53899,0.88954,1.75054,0.86969,1.01318,0.00051896,0.00051896,0.00051896
376,244.723,0.57663,0.84663,0.51238,0.84354,0.81585,0.77707,0.82244,0.62869,0.7882,0.78981,0.81134,0.5355,0.90596,1.77295,0.87808,1.02327,0.000515,0.000515,0.000515
377,245.297,0.55536,0.81906,0.50412,0.86175,0.81585,0.77707,0.82244,0.62869,0.7882,0.78981,0.81134,0.5355,0.90596,1.77295,0.87808,1.02327,0.00051104,0.00051104,0.00051104
378,245.819,0.58021,0.91951,0.57054,0.89533,0.81585,0.77707,0.82244,0.62869,0.7882,0.78981,0.81134,0.5355,0.90596,1.77295,0.87808,1.02327,0.00050708,0.00050708,0.00050708
379,246.57,0.52734,0.7367,0.49673,0.85326,0.81585,0.77707,0.82244,0.62869,0.7882,0.78981,0.81134,0.5355,0.90596,1.77295,0.87808,1.02327,0.00050312,0.00050312,0.00050312
380,247.326,0.50895,0.74575,0.48863,0.84241,0.8282,0.75159,0.81603,0.61769,0.80993,0.76433,0.80954,0.54683,0.92734,1.84778,0.89713,1.03785,0.00049916,0.00049916,0.00049916
381,248.13,0.53123,0.77486,0.50198,0.86118,0.8282,0.75159,0.81603,0.61769,0.80993,0.76433,0.80954,0.54683,0.92734,1.84778,0.89713,1.03785,0.0004952,0.0004952,0.0004952
382,248.929,0.51748,0.7684,0.48682,0.8376,0.8282,0.75159,0.81603,0.61769,0.80993,0.76433,0.80954,0.54683,0.92734,1.84778,0.89713,1.03785,0.00049124,0.00049124,0.00049124
383,249.776,0.59547,0.97746,0.59135,0.8463,0.8282,0.75159,0.81603,0.61769,0.80993,0.76433,0.80954,0.54683,0.92734,1.84778,0.89713,1.03785,0.00048728,0.00048728,0.00048728
384,250.642,0.50658,0.746,0.49131,0.84217,0.75819,0.78981,0.79618,0.60815,0.75819,0.78981,0.78898,0.5389,0.92962,1.90783,0.90996,1.04136,0.00048332,0.00048332,0.00048332
385,251.419,0.5642,0.81045,0.52344,0.86412,0.75819,0.78981,0.79618,0.60815,0.75819,0.78981,0.78898,0.5389,0.92962,1.90783,0.90996,1.04136,0.00047936,0.00047936,0.00047936
386,252.159,0.47885,0.64021,0.47266,0.85138,0.75819,0.78981,0.79618,0.60815,0.75819,0.78981,0.78898,0.5389,0.92962,1.90783,0.90996,1.04136,0.0004754,0.0004754,0.0004754
387,252.988,0.53728,0.78994,0.49043,0.85416,0.75819,0.78981,0.79618,0.60815,0.75819,0.78981,0.78898,0.5389,0.92962,1.90783,0.90996,1.04136,0.00047144,0.00047144,0.00047144
388,253.824,0.53052,0.7274,0.49412,0.86427,0.83735,0.72141,0.78841,0.60326,0.74182,0.82166,0.78766,0.53481,0.91208,1.90779,0.91191,1.03304,0.00046748,0.00046748,0.00046748
389,254.491,0.58414,0.83576,0.53688,0.85564,0.83735,0.72141,0.78841,0.60326,0.74182,0.82166,0.78766,0.53481,0.91208,1.90779,0.91191,1.03304,0.00046352,0.00046352,0.00046352
390,255.356,0.65199,0.97735,0.54953,0.85062,0.83735,0.72141,0.78841,0.60326,0.74182,0.82166,0.78766,0.53481,0.91208,1.90779,0.91191,1.03304,0.00045956,0.00045956,0.00045956
391,256.035,0.57213,0.85941,0.52449,0.859,0.83735,0.72141,0.78841,0.60326,0.74182,0.82166,0.78766,0.53481,0.91208,1.90779,0.91191,1.03304,0.0004556,0.0004556,0.0004556
392,256.762,0.4992,0.77263,0.47934,0.84437,0.80866,0.75372,0.80138,0.60063,0.74579,0.78484,0.78902,0.52368,0.90818,1.88335,0.91551,1.02688,0.00045164,0.00045164,0.00045164
393,257.547,0.55105,0.83354,0.49226,0.85375,0.80866,0.75372,0.80138,0.60063,0.74579,0.78484,0.78902,0.52368,0.90818,1.88335,0.91551,1.02688,0.00044768,0.00044768,0.00044768
394,258.136,0.55524,0.89652,0.50191,0.86308,0.80866,0.75372,0.80138,0.60063,0.74579,0.78484,0.78902,0.52368,0.90818,1.88335,0.91551,1.02688,0.00044372,0.00044372,0.00044372
395,258.709,0.56747,0.83687,0.50599,0.88135,0.80866,0.75372,0.80138,0.60063,0.74579,0.78484,0.78902,0.52368,0.90818,1.88335,0.91551,1.02688,0.00043976,0.00043976,0.00043976
396,259.322,0.51414,0.74285,0.48949,0.84523,0.78492,0.77707,0.81175,0.60105,0.77795,0.7707,0.79623,0.51869,0.91865,1.88067,0.90629,1.02853,0.0004358,0.0004358,0.0004358
