epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
391,200.519,0.55026,0.76103,0.52411,0.87082,0.81423,0.69878,0.78402,0.57659,0.77921,0.72464,0.77491,0.49645,1.01333,2.15697,1.02066,1.07667,0.0004556,0.0004556,0.0004556
392,200.991,0.56575,0.75248,0.51035,0.85037,0.79232,0.71883,0.80573,0.58482,0.80894,0.73635,0.78507,0.51175,1.00168,2.16051,0.99227,1.07462,0.00045164,0.00045164,0.00045164
393,201.461,0.58314,0.71715,0.51932,0.82957,0.79232,0.71883,0.80573,0.58482,0.80894,0.73635,0.78507,0.51175,1.00168,2.16051,0.99227,1.07462,0.00044768,0.00044768,0.00044768
394,201.952,0.43906,0.57074,0.4575,0.82358,0.79232,0.71883,0.80573,0.58482,0.80894,0.73635,0.78507,0.51175,1.00168,2.16051,0.99227,1.07462,0.00044372,0.00044372,0.00044372
395,202.424,0.58457,0.74005,0.54092,0.82719,0.79232,0.71883,0.80573,0.58482,0.80894,0.73635,0.78507,0.51175,1.00168,2.16051,0.99227,1.07462,0.00043976,0.00043976,0.00043976
396,202.92,0.54397,0.68418,0.55369,0.84364,0.76355,0.75362,0.82323,0.5853,0.77873,0.76812,0.80278,0.50105,1.00552,2.1312,0.98043,1.08123,0.0004358,0.0004358,0.0004358
397,203.379,0.49808,0.63652,0.49065,0.84183,0.76355,0.75362,0.82323,0.5853,0.77873,0.76812,0.80278,0.50105,1.00552,2.1312,0.98043,1.08123,0.00043184,0.00043184,0.00043184
398,203.844,0.53295,0.6805,0.48213,0.85034,0.76355,0.75362,0.82323,0.5853,0.77873,0.76812,0.80278,0.50105,1.00552,2.1312,0.98043,1.08123,0.00042788,0.00042788,0.00042788
399,204.294,0.54215,0.73407,0.50343,0.84669,0.76355,0.75362,0.82323,0.5853,0.77873,0.76812,0.80278,0.50105,1.00552,2.1312,0.98043,1.08123,0.00042392,0.00042392,0.00042392
400,204.778,0.5262,0.67119,0.49956,0.84831,0.80197,0.76812,0.82111,0.58825,0.79773,0.78261,0.8181,0.51511,1.0192,2.095,0.97521,1.08392,0.00041996,0.00041996,0.00041996
401,205.228,0.66335,0.99766,0.54606,0.88628,0.80197,0.76812,0.82111,0.58825,0.79773,0.78261,0.8181,0.51511,1.0192,2.095,0.97521,1.08392,0.000416,0.000416,0.000416
402,205.702,0.51623,0.7494,0.51265,0.86241,0.80197,0.76812,0.82111,0.58825,0.79773,0.78261,0.8181,0.51511,1.0192,2.095,0.97521,1.08392,0.00041204,0.00041204,0.00041204
403,206.179,0.5246,0.75011,0.49288,0.84618,0.80197,0.76812,0.82111,0.58825,0.79773,0.78261,0.8181,0.51511,1.0192,2.095,0.97521,1.08392,0.00040808,0.00040808,0.00040808
404,206.679,0.54235,0.79568,0.5263,0.84014,0.7867,0.72464,0.8257,0.59503,0.7986,0.74711,0.81883,0.52003,1.01206,2.03228,0.9583,1.08092,0.00040412,0.00040412,0.00040412
405,207.142,0.52369,0.75623,0.48204,0.8437,0.7867,0.72464,0.8257,0.59503,0.7986,0.74711,0.81883,0.52003,1.01206,2.03228,0.9583,1.08092,0.00040016,0.00040016,0.00040016
406,207.604,0.4858,0.69378,0.49202,0.83272,0.7867,0.72464,0.8257,0.59503,0.7986,0.74711,0.81883,0.52003,1.01206,2.03228,0.9583,1.08092,0.0003962,0.0003962,0.0003962
407,208.143,0.53796,0.73771,0.48095,0.83015,0.7867,0.72464,0.8257,0.59503,0.7986,0.74711,0.81883,0.52003,1.01206,2.03228,0.9583,1.08092,0.00039224,0.00039224,0.00039224
408,208.585,0.60138,0.94213,0.53317,0.87614,0.79454,0.72863,0.81678,0.60684,0.81034,0.74312,0.81529,0.5152,0.99494,2.00531,0.94073,1.06675,0.00038828,0.00038828,0.00038828
409,209.169,0.63592,0.87509,0.57785,0.84885,0.79454,0.72863,0.81678,0.60684,0.81034,0.74312,0.81529,0.5152,0.99494,2.00531,0.94073,1.06675,0.00038432,0.00038432,0.00038432
410,209.702,0.68897,1.10182,0.58953,0.88401,0.79454,0.72863,0.81678,0.60684,0.81034,0.74312,0.81529,0.5152,0.99494,2.00531,0.94073,1.06675,0.00038036,0.00038036,0.00038036
411,210.26,0.58079,0.90396,0.53394,0.85679,0.79454,0.72863,0.81678,0.60684,0.81034,0.74312,0.81529,0.5152,0.99494,2.00531,0.94073,1.06675,0.0003764,0.0003764,0.0003764
412,210.825,0.42872,0.58751,0.45871,0.83474,0.80799,0.71014,0.82133,0.61105,0.82448,0.72464,0.81611,0.53858,0.98512,2.01455,0.93398,1.06892,0.00037244,0.00037244,0.00037244
413,211.366,0.52137,0.73744,0.49309,0.85535,0.80799,0.71014,0.82133,0.61105,0.82448,0.72464,0.81611,0.53858,0.98512,2.01455,0.93398,1.06892,0.00036848,0.00036848,0.00036848
414,211.891,0.52838,0.72434,0.48891,0.83641,0.80799,0.71014,0.82133,0.61105,0.82448,0.72464,0.81611,0.53858,0.98512,2.01455,0.93398,1.06892,0.00036452,0.00036452,0.00036452
415,212.424,0.54072,0.8481,0.5156,0.85202,0.80799,0.71014,0.82133,0.61105,0.82448,0.72464,0.81611,0.53858,0.98512,2.01455,0.93398,1.06892,0.00036056,0.00036056,0.00036056
416,212.981,0.48526,0.66035,0.48716,0.84506,0.68687,0.86957,0.82959,0.61054,0.81459,0.72464,0.81128,0.53755,0.98662,2.01578,0.92289,1.06979,0.0003566,0.0003566,0.0003566
417,213.443,0.63578,1.04264,0.57633,0.85125,0.68687,0.86957,0.82959,0.61054,0.81459,0.72464,0.81128,0.53755,0.98662,2.01578,0.92289,1.06979,0.00035264,0.00035264,0.00035264
418,213.906,0.52643,0.70122,0.48784,0.83071,0.68687,0.86957,0.82959,0.61054,0.81459,0.72464,0.81128,0.53755,0.98662,2.01578,0.92289,1.06979,0.00034868,0.00034868,0.00034868
419,214.347,0.44649,0.54493,0.4771,0.84309,0.68687,0.86957,0.82959,0.61054,0.81459,0.72464,0.81128,0.53755,0.98662,2.01578,0.92289,1.06979,0.00034472,0.00034472,0.00034472
420,214.799,0.46787,0.6636,0.60531,0.87588,0.67916,0.86957,0.81724,0.6049,0.80467,0.72464,0.79728,0.52962,0.97792,2.00468,0.9312,1.0581,0.00034076,0.00034076,0.00034076
421,215.246,0.51599,0.7289,0.5045,0.86919,0.67916,0.86957,0.81724,0.6049,0.80467,0.72464,0.79728,0.52962,0.97792,2.00468,0.9312,1.0581,0.0003368,0.0003368,0.0003368
422,215.713,0.64783,0.90947,0.55895,0.86015,0.67916,0.86957,0.81724,0.6049,0.80467,0.72464,0.79728,0.52962,0.97792,2.00468,0.9312,1.0581,0.00033284,0.00033284,0.00033284
423,216.18,0.55118,0.72684,0.49864,0.84516,0.67916,0.86957,0.81724,0.6049,0.80467,0.72464,0.79728,0.52962,0.97792,2.00468,0.9312,1.0581,0.00032888,0.00032888,0.00032888
424,216.64,0.48588,0.60466,0.46486,0.8571,0.82333,0.69565,0.81773,0.59389,0.78165,0.72635,0.81506,0.53219,0.99047,2.01285,0.94222,1.06368,0.00032492,0.00032492,0.00032492
425,217.082,0.59323,0.88283,0.52417,0.84596,0.82333,0.69565,0.81773,0.59389,0.78165,0.72635,0.81506,0.53219,0.99047,2.01285,0.94222,1.06368,0.00032096,0.00032096,0.00032096
426,217.554,0.52446,0.68455,0.51256,0.83715,0.82333,0.69565,0.81773,0.59389,0.78165,0.72635,0.81506,0.53219,0.99047,2.01285,0.94222,1.06368,0.000317,0.000317,0.000317
427,218.109,0.50272,0.64255,0.47178,0.84419,0.82333,0.69565,0.81773,0.59389,0.78165,0.72635,0.81506,0.53219,0.99047,2.01285,0.94222,1.06368,0.00031304,0.00031304,0.00031304
428,218.605,0.54374,0.73039,0.52529,0.89582,0.84561,0.69565,0.81473,0.59304,0.84243,0.69565,0.81907,0.52784,0.98635,2.02996,0.94078,1.05663,0.00030908,0.00030908,0.00030908
429,219.043,0.47111,0.6148,0.46061,0.84094,0.84561,0.69565,0.81473,0.59304,0.84243,0.69565,0.81907,0.52784,0.98635,2.02996,0.94078,1.05663,0.00030512,0.00030512,0.00030512
430,219.826,0.58578,0.82383,0.54162,0.83804,0.84561,0.69565,0.81473,0.59304,0.84243,0.69565,0.81907,0.52784,0.98635,2.02996,0.94078,1.05663,0.00030116,0.00030116,0.00030116
431,220.513,0.58051,0.79965,0.5155,0.82151,0.84561,0.69565,0.81473,0.59304,0.84243,0.69565,0.81907,0.52784,0.98635,2.02996,0.94078,1.05663,0.0002972,0.0002972,0.0002972
432,221.103,0.52803,0.68575,0.49437,0.86335,0.84227,0.69565,0.81691,0.59431,0.84227,0.69565,0.8055,0.52903,0.98569,2.03329,0.93573,1.05124,0.00029324,0.00029324,0.00029324
433,221.768,0.4786,0.66049,0.48022,0.84578,0.84227,0.69565,0.81691,0.59431,0.84227,0.69565,0.8055,0.52903,0.98569,2.03329,0.93573,1.05124,0.00028928,0.00028928,0.00028928
434,222.485,0.56737,0.77627,0.54248,0.90853,0.84227,0.69565,0.81691,0.59431,0.84227,0.69565,0.8055,0.52903,0.98569,2.03329,0.93573,1.05124,0.00028532,0.00028532,0.00028532
435,223.153,0.47972,0.64226,0.48137,0.84857,0.84227,0.69565,0.81691,0.59431,0.84227,0.69565,0.8055,0.52903,0.98569,2.03329,0.93573,1.05124,0.00028136,0.00028136,0.00028136
436,223.889,0.53683,0.74761,0.52406,0.8415,0.84701,0.69565,0.8133,0.59025,0.72078,0.82307,0.80286,0.5343,0.98547,2.00478,0.93745,1.04971,0.0002774,0.0002774,0.0002774
437,224.572,0.51968,0.67677,0.48775,0.85114,0.84701,0.69565,0.8133,0.59025,0.72078,0.82307,0.80286,0.5343,0.98547,2.00478,0.93745,1.04971,0.00027344,0.00027344,0.00027344
438,225.267,0.51837,0.67617,0.48072,0.85752,0.84701,0.69565,0.8133,0.59025,0.72078,0.82307,0.80286,0.5343,0.98547,2.00478,0.93745,1.04971,0.00026948,0.00026948,0.00026948
439,226.298,0.57602,0.73869,0.55493,0.84928,0.84701,0.69565,0.8133,0.59025,0.72078,0.82307,0.80286,0.5343,0.98547,2.00478,0.93745,1.04971,0.00026552,0.00026552,0.00026552
440,227.009,0.59514,0.80593,0.55246,0.84651,0.72682,0.81159,0.82204,0.59911,0.73008,0.81159,0.80252,0.53115,0.97654,2.01767,0.9399,1.05126,0.00026156,0.00026156,0.00026156
441,227.713,0.46029,0.59166,0.46983,0.79652,0.72682,0.81159,0.82204,0.59911,0.73008,0.81159,0.80252,0.53115,0.97654,2.01767,0.9399,1.05126,0.0002576,0.0002576,0.0002576
442,228.195,0.47573,0.62002,0.50566,0.80768,0.72682,0.81159,0.82204,0.59911,0.73008,0.81159,0.80252,0.53115,0.97654,2.01767,0.9399,1.05126,0.00025364,0.00025364,0.00025364
443,228.892,0.55492,0.68285,0.49075,0.83783,0.72682,0.81159,0.82204,0.59911,0.73008,0.81159,0.80252,0.53115,0.97654,2.01767,0.9399,1.05126,0.00024968,0.00024968,0.00024968
444,229.6,0.51274,0.74074,0.48593,0.83465,0.7733,0.79105,0.82661,0.60228,0.78737,0.80505,0.80859,0.53297,0.97505,2.0222,0.9367,1.05353,0.00024572,0.00024572,0.00024572
445,230.139,0.61539,0.9843,0.54087,0.85301,0.7733,0.79105,0.82661,0.60228,0.78737,0.80505,0.80859,0.53297,0.97505,2.0222,0.9367,1.05353,0.00024176,0.00024176,0.00024176
446,230.582,0.47041,0.59779,0.48203,0.86317,0.7733,0.79105,0.82661,0.60228,0.78737,0.80505,0.80859,0.53297,0.97505,2.0222,0.9367,1.05353,0.0002378,0.0002378,0.0002378
447,231.053,0.53028,0.70542,0.50029,0.83471,0.7733,0.79105,0.82661,0.60228,0.78737,0.80505,0.80859,0.53297,0.97505,2.0222,0.9367,1.05353,0.00023384,0.00023384,0.00023384
448,231.512,0.49025,0.69059,0.47735,0.84303,0.7716,0.78338,0.82935,0.59892,0.7858,0.79752,0.81075,0.53866,0.98313,2.02554,0.93977,1.05993,0.00022988,0.00022988,0.00022988
449,231.956,0.4858,0.65446,0.45813,0.84983,0.7716,0.78338,0.82935,0.59892,0.7858,0.79752,0.81075,0.53866,0.98313,2.02554,0.93977,1.05993,0.00022592,0.00022592,0.00022592
450,232.407,0.4701,0.66548,0.46894,0.81967,0.7716,0.78338,0.82935,0.59892,0.7858,0.79752,0.81075,0.53866,0.98313,2.02554,0.93977,1.05993,0.00022196,0.00022196,0.00022196
451,232.868,0.52524,0.82344,0.51056,0.82805,0.7716,0.78338,0.82935,0.59892,0.7858,0.79752,0.81075,0.53866,0.98313,2.02554,0.93977,1.05993,0.000218,0.000218,0.000218
452,233.387,0.48704,0.61962,0.4968,0.84309,0.7721,0.78565,0.83762,0.60105,0.78635,0.80015,0.81232,0.53681,0.98675,2.04219,0.93145,1.0651,0.00021404,0.00021404,0.00021404
453,233.856,0.53057,0.8438,0.49588,0.84084,0.7721,0.78565,0.83762,0.60105,0.78635,0.80015,0.81232,0.53681,0.98675,2.04219,0.93145,1.0651,0.00021008,0.00021008,0.00021008
454,234.31,0.53207,0.71966,0.48609,0.83613,0.7721,0.78565,0.83762,0.60105,0.78635,0.80015,0.81232,0.53681,0.98675,2.04219,0.93145,1.0651,0.00020612,0.00020612,0.00020612
455,234.772,0.44371,0.57834,0.46579,0.83538,0.7721,0.78565,0.83762,0.60105,0.78635,0.80015,0.81232,0.53681,0.98675,2.04219,0.93145,1.0651,0.00020216,0.00020216,0.00020216
456,235.302,0.42904,0.52871,0.44402,0.83201,0.7745,0.78261,0.83721,0.59761,0.78885,0.7971,0.81224,0.53613,0.98344,2.02479,0.92709,1.06668,0.0001982,0.0001982,0.0001982
457,235.782,0.53147,0.61496,0.52917,0.82132,0.7745,0.78261,0.83721,0.59761,0.78885,0.7971,0.81224,0.53613,0.98344,2.02479,0.92709,1.06668,0.00019424,0.00019424,0.00019424
458,236.237,0.45465,0.563,0.47916,0.85901,0.7745,0.78261,0.83721,0.59761,0.78885,0.7971,0.81224,0.53613,0.98344,2.02479,0.92709,1.06668,0.00019028,0.00019028,0.00019028
459,236.702,0.42525,0.50859,0.47527,0.84238,0.7745,0.78261,0.83721,0.59761,0.78885,0.7971,0.81224,0.53613,0.98344,2.02479,0.92709,1.06668,0.00018632,0.00018632,0.00018632
460,237.2,0.5705,0.75015,0.56268,0.82687,0.76824,0.78261,0.82903,0.60027,0.78274,0.7971,0.80924,0.5381,1.00051,2.03933,0.93293,1.07632,0.00018236,0.00018236,0.00018236
461,237.67,0.51523,0.74686,0.47678,0.85392,0.76824,0.78261,0.82903,0.60027,0.78274,0.7971,0.80924,0.5381,1.00051,2.03933,0.93293,1.07632,0.0001784,0.0001784,0.0001784
462,238.154,0.46503,0.63348,0.47747,0.86841,0.76824,0.78261,0.82903,0.60027,0.78274,0.7971,0.80924,0.5381,1.00051,2.03933,0.93293,1.07632,0.00017444,0.00017444,0.00017444
463,238.634,0.52225,0.66865,0.49711,0.8481,0.76824,0.78261,0.82903,0.60027,0.78274,0.7971,0.80924,0.5381,1.00051,2.03933,0.93293,1.07632,0.00017048,0.00017048,0.00017048
464,239.125,0.58426,0.81289,0.53838,0.84447,0.76169,0.78751,0.83261,0.60322,0.77571,0.802,0.81504,0.53972,0.99187,2.05239,0.9324,1.06867,0.00016652,0.00016652,0.00016652
465,239.559,0.50511,0.66241,0.51241,0.85617,0.76169,0.78751,0.83261,0.60322,0.77571,0.802,0.81504,0.53972,0.99187,2.05239,0.9324,1.06867,0.00016256,0.00016256,0.00016256
466,240.027,0.43432,0.48825,0.44641,0.84137,0.76169,0.78751,0.83261,0.60322,0.77571,0.802,0.81504,0.53972,0.99187,2.05239,0.9324,1.06867,0.0001586,0.0001586,0.0001586
467,240.527,0.55657,0.86376,0.55312,0.84369,0.76169,0.78751,0.83261,0.60322,0.77571,0.802,0.81504,0.53972,0.99187,2.05239,0.9324,1.06867,0.00015464,0.00015464,0.00015464
468,241.021,0.65487,1.00189,0.58506,0.85342,0.76378,0.7971,0.83333,0.59661,0.77764,0.81095,0.82087,0.54236,0.99078,2.05833,0.93471,1.06816,0.00015068,0.00015068,0.00015068
469,241.44,0.44623,0.53074,0.4758,0.8541,0.76378,0.7971,0.83333,0.59661,0.77764,0.81095,0.82087,0.54236,0.99078,2.05833,0.93471,1.06816,0.00014672,0.00014672,0.00014672
470,241.896,0.53433,0.77383,0.49841,0.84225,0.76378,0.7971,0.83333,0.59661,0.77764,0.81095,0.82087,0.54236,0.99078,2.05833,0.93471,1.06816,0.00014276,0.00014276,0.00014276
471,242.365,0.60688,0.83612,0.51874,0.88949,0.76378,0.7971,0.83333,0.59661,0.77764,0.81095,0.82087,0.54236,0.99078,2.05833,0.93471,1.06816,0.0001388,0.0001388,0.0001388
472,242.85,0.48332,0.72142,0.48107,0.86568,0.7522,0.7971,0.83511,0.59264,0.7661,0.81159,0.82286,0.54071,0.98564,2.07143,0.93797,1.06585,0.00013484,0.00013484,0.00013484
473,243.322,0.55778,0.84687,0.55126,0.8439,0.7522,0.7971,0.83511,0.59264,0.7661,0.81159,0.82286,0.54071,0.98564,2.07143,0.93797,1.06585,0.00013088,0.00013088,0.00013088
474,243.766,0.5712,0.86037,0.50363,0.87414,0.7522,0.7971,0.83511,0.59264,0.7661,0.81159,0.82286,0.54071,0.98564,2.07143,0.93797,1.06585,0.00012692,0.00012692,0.00012692
475,244.235,0.55081,0.72309,0.51677,0.84757,0.7522,0.7971,0.83511,0.59264,0.7661,0.81159,0.82286,0.54071,0.98564,2.07143,0.93797,1.06585,0.00012296,0.00012296,0.00012296
476,244.7,0.44854,0.5282,0.44465,0.86221,0.74409,0.80068,0.82969,0.59177,0.75747,0.81479,0.82063,0.53179,0.99268,2.07083,0.93754,1.06938,0.000119,0.000119,0.000119
477,245.144,0.48605,0.68409,0.48636,0.8475,0.74409,0.80068,0.82969,0.59177,0.75747,0.81479,0.82063,0.53179,0.99268,2.07083,0.93754,1.06938,0.00011504,0.00011504,0.00011504
478,245.594,0.5207,0.75194,0.48184,0.8275,0.74409,0.80068,0.82969,0.59177,0.75747,0.81479,0.82063,0.53179,0.99268,2.07083,0.93754,1.06938,0.00011108,0.00011108,0.00011108
479,246.059,0.57907,0.7716,0.53961,0.84198,0.74409,0.80068,0.82969,0.59177,0.75747,0.81479,0.82063,0.53179,0.99268,2.07083,0.93754,1.06938,0.00010712,0.00010712,0.00010712
480,246.524,0.4903,0.67685,0.4901,0.80946,0.81934,0.75362,0.82666,0.5895,0.82122,0.76812,0.82242,0.53523,0.98529,2.09959,0.93584,1.06258,0.00010316,0.00010316,0.00010316
481,246.955,0.43172,0.52472,0.46063,0.8336,0.81934,0.75362,0.82666,0.5895,0.82122,0.76812,0.82242,0.53523,0.98529,2.09959,0.93584,1.06258,9.92e-05,9.92e-05,9.92e-05
482,247.445,0.50613,0.70027,0.52231,0.83586,0.81934,0.75362,0.82666,0.5895,0.82122,0.76812,0.82242,0.53523,0.98529,2.09959,0.93584,1.06258,9.524e-05,9.524e-05,9.524e-05
483,247.879,0.44791,0.6538,0.45669,0.85178,0.81934,0.75362,0.82666,0.5895,0.82122,0.76812,0.82242,0.53523,0.98529,2.09959,0.93584,1.06258,9.128e-05,9.128e-05,9.128e-05
484,248.346,0.46482,0.53554,0.45973,0.81673,0.82439,0.72464,0.83015,0.58969,0.74713,0.82609,0.82189,0.53489,0.98594,2.1146,0.93535,1.06052,8.732e-05,8.732e-05,8.732e-05
485,248.992,0.47801,0.57142,0.46966,0.8195,0.82439,0.72464,0.83015,0.58969,0.74713,0.82609,0.82189,0.53489,0.98594,2.1146,0.93535,1.06052,8.336e-05,8.336e-05,8.336e-05
486,249.446,0.42009,0.55492,0.43654,0.82651,0.82439,0.72464,0.83015,0.58969,0.74713,0.82609,0.82189,0.53489,0.98594,2.1146,0.93535,1.06052,7.94e-05,7.94e-05,7.94e-05
487,249.908,0.46736,0.66193,0.45859,0.84105,0.82439,0.72464,0.83015,0.58969,0.74713,0.82609,0.82189,0.53489,0.98594,2.1146,0.93535,1.06052,7.544e-05,7.544e-05,7.544e-05
488,250.414,0.51903,0.68615,0.50039,0.82642,0.8328,0.73913,0.82908,0.59588,0.83987,0.76017,0.82478,0.53777,0.9875,2.09519,0.93745,1.05955,7.148e-05,7.148e-05,7.148e-05
489,250.853,0.44987,0.64412,0.47671,0.86835,0.8328,0.73913,0.82908,0.59588,0.83987,0.76017,0.82478,0.53777,0.9875,2.09519,0.93745,1.05955,6.752e-05,6.752e-05,6.752e-05
490,251.297,0.44647,0.59829,0.46932,0.84082,0.8328,0.73913,0.82908,0.59588,0.83987,0.76017,0.82478,0.53777,0.9875,2.09519,0.93745,1.05955,6.356e-05,6.356e-05,6.356e-05
491,252.024,0.46444,0.64459,0.49639,0.84652,0.8328,0.73913,0.82908,0.59588,0.83987,0.76017,0.82478,0.53777,0.9875,2.09519,0.93745,1.05955,5.96e-05,5.96e-05,5.96e-05
492,252.629,0.46526,0.61755,0.49642,0.85406,0.91794,0.69565,0.82618,0.59901,0.75754,0.82609,0.82652,0.53999,0.98838,2.09513,0.9379,1.06264,5.564e-05,5.564e-05,5.564e-05
493,253.158,0.39029,0.43843,0.43292,0.84168,0.91794,0.69565,0.82618,0.59901,0.75754,0.82609,0.82652,0.53999,0.98838,2.09513,0.9379,1.06264,5.168e-05,5.168e-05,5.168e-05
494,253.661,0.5685,0.78343,0.58946,0.82992,0.91794,0.69565,0.82618,0.59901,0.75754,0.82609,0.82652,0.53999,0.98838,2.09513,0.9379,1.06264,4.772e-05,4.772e-05,4.772e-05
495,254.115,0.44224,0.61775,0.46541,0.82336,0.91794,0.69565,0.82618,0.59901,0.75754,0.82609,0.82652,0.53999,0.98838,2.09513,0.9379,1.06264,4.376e-05,4.376e-05,4.376e-05
496,254.602,0.43221,0.5402,0.47093,0.80951,0.90891,0.69565,0.83182,0.60376,0.74845,0.82609,0.82243,0.53708,0.9907,2.10598,0.93364,1.063,3.98e-05,3.98e-05,3.98e-05
497,255.057,0.42181,0.60519,0.45543,0.85013,0.90891,0.69565,0.83182,0.60376,0.74845,0.82609,0.82243,0.53708,0.9907,2.10598,0.93364,1.063,3.584e-05,3.584e-05,3.584e-05
498,255.515,0.39026,0.51441,0.45271,0.83024,0.90891,0.69565,0.83182,0.60376,0.74845,0.82609,0.82243,0.53708,0.9907,2.10598,0.93364,1.063,3.188e-05,3.188e-05,3.188e-05
499,255.945,0.40531,0.54634,0.44562,0.80713,0.90891,0.69565,0.83182,0.60376,0.74845,0.82609,0.82243,0.53708,0.9907,2.10598,0.93364,1.063,2.792e-05,2.792e-05,2.792e-05
500,256.427,0.39661,0.56928,0.44262,0.82462,0.90242,0.69565,0.8333,0.59991,0.75925,0.82273,0.81252,0.53368,0.98583,2.10429,0.93261,1.05967,2.396e-05,2.396e-05,2.396e-05
